Hour,DHI,Wind speed,Temperature
0,0,0.720199347,16.07844586
1,0,0.529503524,16.40055163
2,0,0.377258092,16.33601629
3,0,0.289560199,16.29571999
4,0,0.10472434,16.3167267
5,0,0.279524744,16.17121487
6,0,0.498274505,16.21569911
7,48,0.650090396,17.23143715
8,150,0.874404132,18.81571896
9,254,1.092916369,20.57038447
10,278,1.289494395,21.72980349
11,142,1.630652785,22.32185238
12,257,1.954955578,22.42378967
13,312,2.350081444,22.1158054
14,244,2.735802412,21.37600884
15,156,3.046101332,20.15294616
16,63,3.116955042,18.36917145
17,1,3.199295998,17.15753597
18,0,3.16537261,16.53872873
19,0,3.108426571,15.81802731
20,0,2.993453264,14.85068472
21,0,2.930749655,13.82137308
22,0,2.884377718,12.9987628
23,0,2.841794968,12.26334473
0,0,2.806774139,11.54640745
1,0,2.780287027,10.87412394
2,0,2.737386942,10.2360396
3,0,2.670138597,9.733261492
4,0,2.605065823,9.280465766
5,0,2.541003704,8.865099437
6,0,2.434411526,9.282887541
7,60,2.035762787,12.35773423
8,152,1.514198303,15.73215255
9,189,1.249014974,18.82878643
10,215,0.945955634,20.75659239
11,228,1.14928329,21.8295428
12,233,1.484677911,22.2278446
13,220,1.718605995,21.99310927
14,199,1.795782685,21.20287817
15,198,1.920308948,19.74031861
16,113,2.231634378,16.97232635
17,1,2.548037767,14.75098225
18,0,2.638382435,13.81854853
19,0,2.596642971,12.9554677
20,0,2.488406181,12.19432576
21,0,2.391079187,11.47834959
22,0,2.287107706,10.82900733
23,0,2.168189049,10.2620952
0,0,2.11860013,9.787285124
1,0,2.165218592,9.36809323
2,0,2.158459187,8.951191872
3,0,2.184786558,8.580607236
4,0,2.244477272,8.261008324
5,0,2.225241899,7.955219835
6,0,2.072177172,8.55208222
7,60,1.61406374,11.9423264
8,165,1.236037731,15.47806439
9,189,0.961855471,19.07539508
10,215,0.518436491,21.28359658
11,235,0.087669224,23.23941892
12,233,0.298550665,24.05956265
13,217,0.535895944,23.93391297
14,197,1.094782472,22.97173967
15,162,1.853836417,21.38825358
16,116,2.711393833,18.56634709
17,2,3.262004375,16.09355576
18,0,3.33508873,14.80201788
19,0,3.137914896,13.66227039
20,0,2.844576597,12.77337966
21,0,2.565210819,12.07433544
22,0,2.27426219,11.53124568
23,0,2.017512083,11.12577627
0,0,1.795526147,10.81592921
1,0,1.5904212,10.53319985
2,0,1.314929247,10.29790375
3,0,1.055766582,10.12028881
4,0,0.892123103,9.99206412
5,0,0.882939816,9.904111138
6,0,1.10814321,10.78655162
7,57,1.377452135,14.61351972
8,154,1.249539852,17.65520288
9,199,1.271550417,21.73811262
10,229,1.359617591,24.2014116
11,220,1.282645702,25.39009194
12,223,1.220362067,25.84600821
13,215,1.107210159,25.69109305
14,196,0.982744694,24.97090447
15,161,1.042437434,23.60824139
16,117,1.589089274,21.16964727
17,2,2.202929258,19.01859831
18,0,2.547027111,18.10019839
19,0,2.672303915,17.17855364
20,0,2.650450706,16.3135813
21,0,2.650294065,15.55343646
22,0,2.710487127,14.99197678
23,0,2.811605692,14.60063162
0,0,2.970552444,14.27442363
1,0,3.164410114,13.9631784
2,0,3.230914116,13.57621427
3,0,3.258797169,13.22689947
4,0,3.266864777,12.92313483
5,0,3.22920084,12.6793716
6,0,3.137394905,13.15765598
7,58,2.677846909,15.83594252
8,147,2.144508123,18.6135383
9,237,1.666737914,21.12322481
10,321,0.888997674,22.18671061
11,362,0.664202988,22.41191767
12,314,0.676440716,22.01633038
13,340,0.865527093,21.61380855
14,193,1.423976421,20.91452602
15,213,1.972929597,19.85567074
16,98,2.36063695,18.44422583
17,2,2.589263678,17.47219705
18,0,2.649605751,16.92803103
19,0,2.592271566,16.54986659
20,0,2.474802256,16.30773817
21,0,2.353498459,16.01098004
22,0,2.281660795,15.78514014
23,0,2.13193202,15.66282339
0,0,1.983760834,15.53594944
1,0,1.887800813,15.39256382
2,0,1.741328001,15.09887258
3,0,1.703413963,14.86577934
4,0,1.811958313,14.72685544
5,0,1.959246278,14.43579428
6,0,2.042058706,14.77221378
7,61,1.819947004,16.51344068
8,154,1.668475628,18.54291228
9,198,1.724837661,21.37383717
10,206,1.459557652,23.25276202
11,219,1.147685289,24.57166345
12,222,0.936594307,24.90783155
13,215,0.714812636,24.61539606
14,287,0.568183899,23.89252283
15,173,0.562669039,22.81783494
16,123,0.834083796,21.40644713
17,2,1.285989165,20.66815232
18,0,1.733816862,20.00146098
19,0,1.994608402,19.43226665
20,0,2.113910198,18.93519538
21,0,2.215783358,18.4483068
22,0,2.264113903,17.98874387
23,0,2.249504328,17.59024661
0,0,2.222372293,17.20865632
1,0,2.220078468,16.95383609
2,0,2.258180618,16.73613035
3,0,2.454366446,16.31978084
4,0,2.784010649,15.83089193
5,0,3.09408927,15.48524385
6,0,3.315145016,15.66788806
7,58,3.243001223,17.30919208
8,133,3.321947813,19.96307565
9,178,3.575880766,21.84932576
10,204,3.576725721,22.55745336
11,218,3.425444841,22.78793628
12,220,3.231830835,22.58411572
13,295,3.143396854,21.95823778
14,296,2.844884872,21.47152137
15,171,2.830826283,20.68319392
16,43,2.864251375,19.60494421
17,2,2.834598541,18.82643835
18,0,2.863353729,18.42329178
19,0,2.921215534,18.10682755
20,0,3.040652514,17.88505879
21,0,3.184825659,17.67308087
22,0,3.243162632,17.42996504
23,0,3.283173084,17.03505618
0,0,3.377476454,16.66321739
1,0,3.467284918,16.4382767
2,0,3.330163956,16.18624144
3,0,3.185392141,16.15367164
4,0,2.989287853,16.2191773
5,0,2.781416416,16.27277655
6,0,2.656688452,16.62548184
7,42,2.47470212,17.88921902
8,48,2.307975292,19.62997869
9,154,2.520773172,21.62764759
10,307,2.514126539,22.66326003
11,285,2.409992695,23.06617574
12,142,2.270783663,23.2478946
13,251,2.258759022,23.20275132
14,161,2.097512007,22.88499491
15,78,1.812041283,22.1244313
16,134,1.548892856,20.56853308
17,3,1.604948163,18.69605609
18,0,1.802419066,17.99106484
19,0,1.994216084,17.31897134
20,0,1.991331697,16.59286984
21,0,1.900976658,15.86705621
22,0,1.813378572,15.2137477
23,0,1.776491046,14.87764825
0,0,1.827409863,14.58238641
1,0,1.945652723,14.37803024
2,0,1.932176828,14.71563688
3,0,1.770679474,14.76023232
4,0,1.677416325,14.27462315
5,0,1.646404862,13.93070905
6,0,1.660489559,14.08716217
7,38,1.56286788,14.93293562
8,171,1.396913528,16.02405572
9,246,1.240712523,17.72371946
10,315,0.889074445,20.54894074
11,371,0.95525676,22.57697711
12,386,1.206721425,23.14584755
13,352,1.451820254,23.04174967
14,199,1.654970169,22.24902264
15,222,1.828725934,20.92613205
16,107,2.139997959,19.03540096
17,3,2.561398268,17.65145454
18,0,2.807332754,16.86949451
19,0,2.856300831,15.85752134
20,0,2.729315281,14.85800221
21,0,2.549079657,13.83807659
22,0,2.336647034,12.9469694
23,0,2.099609375,12.26191798
0,0,1.8540169,11.74306739
1,0,1.642956018,11.33806507
2,0,1.472146511,11.0048578
3,0,1.345584273,10.74173699
4,0,1.285384178,10.53483655
5,0,1.266114235,10.36759615
6,0,1.283329606,11.2779938
7,61,1.207367778,14.89309302
8,137,0.951689482,18.25789113
9,194,0.423443973,22.05313936
10,210,0.174204841,24.0495533
11,223,0.541629434,24.95384274
12,226,0.976886749,25.18042471
13,251,1.376160741,24.785041
14,259,1.625355482,23.89997671
15,219,1.795540094,22.55456863
16,74,2.265241623,20.29699695
17,3,2.816343784,18.23579921
18,0,3.068113089,17.24929434
19,0,3.086428642,16.2635928
20,0,2.985333443,15.32659377
21,0,2.902225018,14.52908227
22,0,2.82578516,13.86968788
23,0,2.781977415,13.38073895
0,0,2.759316683,13.02928436
1,0,2.727399349,12.72954269
2,0,2.607189655,12.45960521
3,0,2.518038511,12.23863091
4,0,2.507097006,12.09583916
5,0,2.55285573,12.0014337
6,0,2.632681608,12.87057857
7,54,2.409454107,16.04416118
8,160,2.094404459,19.39105793
9,213,2.430406094,23.18531461
10,208,2.175111532,25.28149741
11,222,1.769747257,26.42009417
12,225,1.29930687,26.81608777
13,218,0.905216336,26.68206843
14,252,1.170106411,25.87851154
15,211,1.873367548,24.41008077
16,117,2.68868947,22.12546366
17,5,3.416846752,20.38801066
18,0,3.761286497,19.20401594
19,0,3.777194977,17.91884894
20,0,3.5682652,16.85200217
21,0,3.276242256,15.97551331
22,0,2.952564716,15.25888085
23,0,2.682352543,14.6674356
0,0,2.507687807,14.25872195
1,0,2.413053036,13.83102548
2,0,2.402333021,13.39544016
3,0,2.373322725,13.02637793
4,0,2.373988152,12.68486487
5,0,2.380390167,12.48711261
6,0,2.378801346,13.15718583
7,62,2.088430882,15.17674349
8,156,1.692481875,17.76100543
9,281,1.542889357,21.51756606
10,341,1.128154755,23.7430844
11,358,0.522547662,24.62405
12,224,0.239848882,24.83051478
13,300,0.63749522,24.601615
14,307,1.140268207,23.7466811
15,165,1.606032252,22.54695497
16,127,2.06832099,20.55900533
17,4,2.510435104,18.83341346
18,0,2.767819881,17.95913403
19,0,2.834748268,17.0503537
20,0,2.794095278,16.13740321
21,0,2.692039967,15.29311975
22,0,2.559389591,14.50627915
23,0,2.421644926,13.82153254
0,0,2.30583334,13.28409693
1,0,2.226594687,12.81777922
2,0,1.980118036,12.45827039
3,0,1.705748558,12.20144608
4,0,1.549957633,12.04721923
5,0,1.514049172,11.94299926
6,0,1.488175631,12.8112935
7,37,1.258861303,15.45563226
8,150,1.055107713,17.88726498
9,180,1.019517541,21.32473167
10,334,0.850301445,23.16588303
11,314,0.924218655,23.90256893
12,366,1.110853791,23.73922712
13,357,1.27116394,23.0431788
14,298,1.417591691,22.20830615
15,215,1.636754394,21.08039643
16,73,1.966215253,19.53043254
17,4,2.348227978,18.45016286
18,0,2.614369154,17.78989426
19,0,2.673616171,17.02445529
20,0,2.660616636,16.27353986
21,0,2.538722992,15.5792232
22,0,2.359625816,15.03420736
23,0,2.178219318,14.62079755
0,0,2.041191816,14.24492475
1,0,1.971624613,13.94059493
2,0,1.88242805,13.67740749
3,0,1.850998044,13.45597356
4,0,1.864458323,13.29336962
5,0,1.884680271,13.22443617
6,0,1.80635941,13.44305719
7,37,1.53167522,14.45196282
8,94,1.372020602,17.04072232
9,272,1.220000982,20.05589419
10,318,0.972223997,22.31279609
11,349,0.838278174,24.01789248
12,388,0.911528707,24.72990895
13,235,1.142402768,24.40528621
14,224,1.522299409,23.41717075
15,83,1.877601743,22.12766152
16,40,2.220028162,20.37755633
17,4,2.700756311,18.91114777
18,0,3.036373854,18.0672508
19,0,3.174782515,17.12428424
20,0,3.092383623,16.11266898
21,0,2.926861763,15.12552354
22,0,2.773554087,14.34689688
23,0,2.631314516,13.72219296
0,0,2.536126137,13.12944523
1,0,2.474291563,12.62021597
2,0,2.358999014,12.20705538
3,0,2.229056835,11.83746208
4,0,2.095545292,11.52101289
5,0,1.988178134,11.25865429
6,0,1.915257692,12.09630277
7,64,1.626049995,15.22435224
8,138,1.540825725,18.85633944
9,185,1.570913434,21.87752633
10,212,1.489298105,23.59844478
11,226,1.363864183,24.49790232
12,229,1.26579082,24.8368069
13,222,1.230457187,24.65948735
14,204,1.419159055,23.83964989
15,171,1.761379361,22.38751431
16,122,2.26516223,19.92915055
17,8,2.838114977,17.57361432
18,0,3.18444109,16.56765839
19,0,3.278731108,15.55744361
20,0,3.224729061,14.57369854
21,0,3.080213547,13.63124718
22,0,2.886716127,12.77415123
23,0,2.723632336,12.05185141
0,0,2.675355434,11.46120422
1,0,2.672296762,10.94370767
2,0,2.440472841,10.43711791
3,0,2.121555567,10.00211505
4,0,1.847190022,9.690047186
5,0,1.579314232,9.414893169
6,0,1.308393359,10.41145589
7,64,0.97295326,14.08093167
8,170,0.838754892,17.5908933
9,194,1.25646317,21.55203183
10,214,1.509938717,23.19137877
11,227,1.547917247,24.12674108
12,231,1.474061131,24.52801386
13,224,1.336312652,24.37564043
14,206,1.370823145,23.57213621
15,177,1.595568657,22.0732925
16,122,2.087472677,19.48326415
17,7,2.646965027,16.9635804
18,0,2.948483229,15.96826981
19,0,3.002170324,14.99179563
20,0,2.867606163,14.04702963
21,0,2.671298504,13.18042705
22,0,2.48509407,12.37572265
23,0,2.310994387,11.64599485
0,0,2.133865118,10.9948677
1,0,2.019008636,10.41336846
2,0,1.862729311,9.912452932
3,0,1.751495242,9.463282008
4,0,1.828597784,9.053988163
5,0,2.009021521,8.705038478
6,0,2.121011019,9.59931799
7,66,1.852432251,13.20770666
8,153,1.467746973,16.59196205
9,191,1.85234344,20.09745291
10,210,1.692972302,22.11756084
11,229,1.510416031,23.44812898
12,232,1.485794544,24.13299892
13,225,1.624198794,24.10273095
14,204,1.962869525,23.34848621
15,178,2.362003565,21.82263303
16,125,2.651979208,18.97969492
17,11,2.945650101,16.32076522
18,0,3.013925552,15.2925109
19,0,2.975607634,14.36902199
20,0,2.846842289,13.51650495
21,0,2.668915033,12.72114302
22,0,2.455580711,12.0061644
23,0,2.259866953,11.3620423
0,0,2.103299618,10.81470386
1,0,1.955382705,10.30872995
2,0,1.796939373,9.832742191
3,0,1.690450668,9.399965291
4,0,1.603014588,9.005304058
5,0,1.501271844,8.654694847
6,0,1.432856202,9.677177378
7,66,1.282662511,14.03645723
8,170,0.989471853,17.21152113
9,191,1.383199096,20.96475983
10,211,1.494900823,22.92077301
11,221,1.571259022,23.90790752
12,223,1.672993422,24.19775777
13,219,1.838795304,23.82435021
14,217,2.07558918,22.86977204
15,188,2.301805735,21.26759364
16,124,2.463786602,18.4061576
17,15,2.641813278,15.88134818
18,0,2.632376432,15.00544309
19,0,2.474148989,14.30638495
20,0,2.25497961,13.57529472
21,0,2.090180397,12.71073316
22,0,1.956360936,11.88986929
23,0,1.822007298,11.17952079
0,0,1.729094028,10.53142346
1,0,1.678351521,9.952613865
2,0,1.593398452,9.436139057
3,0,1.479529381,8.934547254
4,0,1.429377198,8.511033252
5,0,1.390112281,8.13484052
6,0,1.264977217,9.207376127
7,69,1.020904183,13.92244379
8,152,0.552581549,17.14397766
9,192,0.612677217,20.6342223
10,211,1.378472567,22.24742344
11,221,1.927811146,23.18023185
12,224,2.26308918,23.63634372
13,219,2.393608809,23.64914935
14,205,2.203214884,22.97963314
15,179,1.935497522,21.62626676
16,125,1.8189677,18.80522379
17,8,2.023463488,16.21919346
18,0,2.288082361,15.4141089
19,0,2.439331055,14.62158516
20,0,2.372252703,13.78933159
21,0,2.194670677,12.87943434
22,0,1.962365866,12.08092949
23,0,1.666781545,11.44808647
0,0,1.339663386,10.94592892
1,0,1.041359544,10.49020769
2,0,0.900942802,10.10747941
3,0,0.996905327,9.807365077
4,0,1.23924017,9.483999576
5,0,1.492651224,9.176065891
6,0,1.709082603,10.23073497
7,68,1.679269552,14.17593894
8,171,1.388460517,17.38091565
9,192,1.499526262,21.22523986
10,211,1.11723125,23.26015416
11,230,0.786961794,24.41477364
12,233,0.655926168,24.88449139
13,226,0.734174669,24.64032857
14,205,1.088836193,23.73445638
15,180,1.594973087,22.15738232
16,127,2.293219566,19.23364041
17,13,2.953964472,16.40779744
18,0,3.297596455,15.24843205
19,0,3.367643118,14.16386528
20,0,3.228401184,13.10159562
21,0,3.033246517,12.19969075
22,0,2.814400434,11.48549795
23,0,2.571821451,11.1059112
0,0,2.348464727,10.85681155
1,0,2.187441587,10.5729684
2,0,2.06537056,10.3886411
3,0,1.954980254,10.00363456
4,0,1.908060551,9.477680073
5,0,1.925173998,9.146622043
6,0,1.93984139,10.33445056
7,69,1.671879649,14.35693153
8,172,1.171295285,17.84525968
9,193,0.862641394,22.12033556
10,212,0.852651536,23.94131254
11,230,1.080267906,24.89619302
12,233,1.263896585,25.29762916
13,227,1.350999832,25.13566119
14,209,1.350466728,24.32925643
15,181,1.494700313,22.87330242
16,128,1.974968433,19.97766778
17,11,2.581202269,17.18324388
18,0,2.994434595,16.14819186
19,0,3.259452105,15.18437395
20,0,3.295352221,14.16797645
21,0,3.275579214,13.23632527
22,0,3.203978062,12.33874023
23,0,3.06259656,11.53240498
